order,family,genus,species,model,GHMI_estimate,GHMI_se,GHMI_tval,GHMI_pval,adj_r2,dev_exp,dev_exp_diff_comp_null,sample_size,model_weight_comp_null,spatial_pval,delta_AIC
Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,onset,27.84880194682812,11.978067597559628,2.324982867228262,0.02106361089033512,0.12664546535189747,0.16977662622819784,0.035358490573217216,214,0.8679950247454096,0.006718389428949645,0
Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,offset,23.961878552490507,6.074104955075664,3.944923363971082,1.0936532016355937e-4,0.45759861304807214,0.47424280786949163,0.03577263073182324,214,0.9985766488339671,0,0
Hymenoptera,Apidae,Apis,Apis mellifera,duration,52.65877347827778,24.87202510733582,2.11718881960868,0.035706986066683905,0.3121277140990659,0.3576272505255176,0.007198930424229477,182,0.6827948797475122,0,0
Hymenoptera,Apidae,Apis,Apis mellifera,onset,-60.469297187087975,20.268704444731473,-2.983382453080567,0.0032790401705010738,0.39206178790289326,0.4399172547721669,0.009299299979065534,182,0.8058860525915988,0,0
Hymenoptera,Apidae,Apis,Apis mellifera,offset,-14.746907966374694,18.642088082277315,-0.7910545160654135,0.43000517255115966,0.10483635783564427,0.1521128822414785,-0.0011709332647881765,182,0.2832696966270639,0.040417542120221694,1.8566003769310555
Lepidoptera,Hesperiidae,Epargyreus,Epargyreus clarus,duration,13.627933304028613,12.137558175767067,1.122790359203972,0.2635493293304701,0.1355355759506497,0.154616655272112,0.007972027466767229,137,0.3948330714780544,1.0618303620524294e-4,0.8540825263194165
Lepidoptera,Hesperiidae,Epargyreus,Epargyreus clarus,onset,13.087737639593444,10.742726248052058,1.2182882945534053,0.22527116846858442,0.12393621796451693,0.14326468852385857,0.009554152061157256,137,0.42170748178385115,3.660710924063837e-5,0.6315358499584818
Lepidoptera,Hesperiidae,Epargyreus,Epargyreus clarus,offset,25.013222015161766,7.367169369818025,3.3952283108403156,9.118909576387397e-4,0.1625000778518183,0.20631269238740282,0.0658721090571959,137,0.9858542992955315,0.28620950744269225,0
Lepidoptera,Attevidae,Atteva,Atteva punctella,duration,-25.521297161176804,22.789882737184435,-1.1198520613507035,0.2655707524120302,-0.012994692932828622,0.01770757762946102,0.012831893165487936,100,0.3870564833317306,0.6183279774923061,0.9194043101665557
Lepidoptera,Attevidae,Atteva,Atteva punctella,onset,8.73593799938464,18.097843021280614,0.48270603237702747,0.6304400898202214,0.031033475891396822,0.09080643557220115,0.00401429953914309,100,0.25581888789110946,0.6602128926980051,2.135629421065687
Lepidoptera,Attevidae,Atteva,Atteva punctella,offset,-16.42334738101638,14.273825504949846,-1.1505918560739816,0.25287681574560733,0.095891972509761,0.15834413924413074,0.006233449220710813,100,0.3690884965472565,0.16208548230334802,1.0722583225677909
Lepidoptera,Nymphalidae,Dione,Dione vanillae,duration,4.4313211684442235,16.084880975016926,0.27549604969579583,0.7835505378690122,0.12928165174633954,0.1876260598214623,0.002516676262350831,100,0.23586543403235738,0.054802635615626705,2.350964918995487
Lepidoptera,Nymphalidae,Dione,Dione vanillae,onset,-7.176490240329108,13.252822342775396,-0.5415065602415835,0.5894493085575241,0.1506241903933021,0.19956677601001116,-0.0017980766657677005,100,0.24929751785439228,0.014652234553387267,2.2047247539910586
Lepidoptera,Nymphalidae,Dione,Dione vanillae,offset,5.257242165928506,9.313198047488765,0.5644937581184675,0.5738715502694697,0.22501529966039924,0.3193598737507324,0.013443806330658836,100,0.31319664311465584,0.026500470378015173,1.5704335413915942
Lepidoptera,Papilionidae,Battus,Battus philenor,duration,32.57454583477293,15.056519583171454,2.1634844397360746,0.033166516807829075,0.12888116497535873,0.19568963075388324,0.04388415987192762,98,0.8457538294538082,0.21139939006941855,0
Lepidoptera,Papilionidae,Battus,Battus philenor,onset,15.02769346809453,16.2985346421633,0.9220272741095887,0.3590287052530775,0.12770481009729284,0.20654393224550402,0.013660133687815545,98,0.36258945054065445,0.28978903293143116,1.128285497294769
Lepidoptera,Papilionidae,Battus,Battus philenor,offset,49.432439684139226,11.676064352763355,4.233655981215977,5.712819598446084e-5,0.34932890700008246,0.4202084798231281,0.18202275694857004,98,0.9995344983575563,0.025918901436935426,0
Lepidoptera,Nymphalidae,Phyciodes,Phyciodes tharos,duration,17.009805674368003,20.37423878546293,0.8348682791773572,0.4060025922437944,0.3112905772220742,0.3335116773400705,0.005162755429806265,94,0.3199413112635844,0,1.5080830494780457
Lepidoptera,Nymphalidae,Phyciodes,Phyciodes tharos,onset,22.465385126082847,21.094560595603966,1.0649847397515622,0.28973172285244125,0.2310114240501815,0.2558242340296183,0.009376609913570672,94,0.3711132577982065,1.948365650872308e-6,1.054887774582312
Lepidoptera,Nymphalidae,Phyciodes,Phyciodes tharos,offset,39.47522232912859,14.42741941948313,2.7361249563328225,0.0074893216940457715,0.068752851147459,0.09879989709561338,0.07494029046548117,94,0.93346019235991,0.6322561140978374,0
Lepidoptera,Nymphalidae,Junonia,Junonia coenia,duration,11.626014452174594,24.9136004262508,0.46665332401833703,0.6420007243319035,0.1520339217450688,0.18237274344085477,-2.6975099879703035e-4,85,0.2935498640527294,3.6464908137862073e-4,1.7564102025069133
Lepidoptera,Nymphalidae,Junonia,Junonia coenia,onset,-6.199441772890966,24.78858611160235,-0.25009259281590507,0.8031493167262778,0.19846593819705982,0.22753221515618785,-0.0015858592850313546,85,0.2745249914624411,4.085135029435749e-5,1.9435686482411256
Lepidoptera,Nymphalidae,Junonia,Junonia coenia,offset,5.323996830628214,11.832656751158112,0.44994095092863506,0.6539548795319616,-0.007533311358128847,0.02845464274677992,0.0024259161194191137,85,0.26438329007322825,0.37077651464882755,2.0466186039255945
Lepidoptera,Lycaenidae,Elkalyce,Elkalyce comyntas,duration,0.4196747678575077,28.118408416051192,0.014925267520402732,0.9881423592585847,0.380326562082442,0.4722443581122221,-8.377953387605497e-4,70,0.1965389673408764,6.762258934497334e-4,2.816135936545038
Lepidoptera,Lycaenidae,Elkalyce,Elkalyce comyntas,onset,-6.554538581499431,26.36363959525833,-0.24862039847784548,0.8044982782267047,0.3278636944086336,0.4119355154317653,6.882444383656261e-4,70,0.21276054351347398,0.0019079931443299891,2.616730285191011
Lepidoptera,Lycaenidae,Elkalyce,Elkalyce comyntas,offset,-0.8694451109869821,16.411182022799586,-0.05297882320597546,0.9579120130977024,0.022971733659050364,0.08381295904558977,6.277169347210926e-4,70,0.22816360969364,0.4070746731691959,2.4374192798429704
Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,duration,8.449291319844882,21.036630705276643,0.4016466057811024,0.6893034569531955,0.2879656334832178,0.3203616500246423,0.001750705244936257,67,0.25269180991640877,6.417215401788301e-6,2.1686141337524987
Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,onset,-52.78064596309301,22.35653495092652,-2.360859859497396,0.021339901176706175,0.3886282742210748,0.4164422875793636,-0.07884812045941947,67,0.9669111520605155,0,0
Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,offset,-44.33323736868002,14.766128668183997,-3.002360223516345,0.003837777455352216,0.13455718887601353,0.17389823413359531,0.11820113398884205,67,0.9647872805115985,0.018672190921251497,0
Lepidoptera,Pieridae,Pieris,Pieris rapae,duration,45.18373000956705,31.1096628753629,1.452401788813662,0.15143227954486776,0.13230175015946588,0.1723636543967049,0.028152824615956834,66,0.48308150338283506,0.01898264295107871,0.1353996636496504
Lepidoptera,Pieridae,Pieris,Pieris rapae,onset,-6.476563236926985,28.547058978469018,-0.2268732215746564,0.8212687223907795,0.12691774345537177,0.1672230953599392,6.936786466821276e-4,66,0.24138093034054536,0.004785847797260212,2.2902469149270246
Lepidoptera,Pieridae,Pieris,Pieris rapae,offset,38.70812684142385,16.289498911213467,2.3762625880884345,0.020591785220180757,0.05411357237949288,0.09779311955765942,0.08218619604747857,66,0.8460008856105522,0.747293062982134,0
Hymenoptera,Apidae,Bombus,Bombus griseocollis,duration,33.47085404090325,28.80560978158093,1.1619561014224875,0.24996011617221092,0.10322275161875494,0.16515273681146614,0.032250833111509974,64,0.2924187023192555,0.0704948717088697,1.767331688096533
Hymenoptera,Apidae,Bombus,Bombus griseocollis,onset,-37.88846979413795,14.644234399172095,-2.587261905359829,0.012251193255224528,0.43046899721426235,0.4850427077484422,0.04502388902023602,64,0.8655890993964929,1.0390560068906929e-5,0
Hymenoptera,Apidae,Bombus,Bombus griseocollis,offset,-5.366053529810445,20.755096749081243,-0.25854148475833927,0.7968951558011437,0.04168034187786884,0.1087759674237556,-0.004135619727310608,64,0.25006900192860343,0.4227345728483927,2.196488624465701
Lepidoptera,Erebidae,Pyrrharctia,Pyrrharctia isabella,duration,97.15050787975117,45.08771970644952,2.154699960704697,0.03550125312437736,0.06488245314408803,0.11247568570235505,-0.007123949118721801,60,0.9324716158379814,0.22858807907802725,0
Lepidoptera,Erebidae,Pyrrharctia,Pyrrharctia isabella,onset,-24.8675214508795,45.30678222299979,-0.5488697327583686,0.5852767479049188,-0.002577899312628862,0.048404489549084516,0.005118068816898073,60,0.2629214534971253,0.26469621274858474,2.0616782616627916
Lepidoptera,Erebidae,Pyrrharctia,Pyrrharctia isabella,offset,72.28910373874037,27.60949820382247,2.618269379801047,0.011346841745941959,0.08179261951375072,0.12850647560344947,0.059729146739862585,60,0.9616298258395489,0.6319829028954163,0
Lepidoptera,Hesperiidae,Lon,Lon zabulon,duration,5.7763075170745335,27.097441915570858,0.2131680006943875,0.8320297601170306,0.3919858421553638,0.4550764601589004,0.0031051870532287085,59,0.2076176556695805,7.272620606912916e-5,2.6786916781276204
Lepidoptera,Hesperiidae,Lon,Lon zabulon,onset,-7.1440579134631434,29.10219175016879,-0.2454817827740314,0.8069971482715659,0.35205752278870495,0.3855881805593044,6.757431087850985e-4,59,0.2380092581138092,1.9474483126669107e-6,2.32724966660885
Lepidoptera,Hesperiidae,Lon,Lon zabulon,offset,-6.582886739380713,13.019876850407657,-0.5056028421017362,0.6151559669656768,-0.012608669656705818,0.03981751444055195,0.0028714937272010313,59,0.26878943841798575,0.40093785432789575,2.001546295870071
Lepidoptera,Papilionidae,Papilio,Papilio troilus,duration,-40.39513978345988,20.16368772298387,-2.003360711513842,0.05044649847024822,0.15903378119599187,0.23133671753540744,0.03179335944123002,57,0.6501759688541991,0.143542061296362,0
Lepidoptera,Papilionidae,Papilio,Papilio troilus,onset,45.37942167568159,17.41432545904769,2.605867323566329,0.012039851984442913,0.2636458550019831,0.3420611029160418,0.04168393533261411,57,0.8725904096939582,0.09783528657670182,0
Lepidoptera,Papilionidae,Papilio,Papilio troilus,offset,8.015380025786389,8.903497191255616,0.9002507501949377,0.3720593555764784,0.007378956349431198,0.06056915642538981,0.014327338529821362,57,0.3166121229260364,0.41062566925536137,1.538770325375424
Hymenoptera,Apidae,Bombus,Bombus bimaculatus,duration,-3.312103268218697,28.623473552243215,-0.11571283485819729,0.9083345667522247,0.05731725226117901,0.10971065499977031,2.257022270269332e-4,55,0.2306429371436724,0.05720947619021843,2.4093687894968525
Hymenoptera,Apidae,Bombus,Bombus bimaculatus,onset,-30.404547106886973,19.2239434951826,-1.5815978191210438,0.12068993902874503,0.5461914944514478,0.6187958405606432,-0.002119445048589852,55,0.4732476330669269,3.1638444699444435e-5,0.2142235150127476
Hymenoptera,Apidae,Bombus,Bombus bimaculatus,offset,-47.61242682094087,20.01346697862742,-2.379019430855566,0.021139638403648398,0.13794982238438747,0.18585440333105285,0.09027549451734757,55,0.8434755693205084,0.06228274120019606,0
Lepidoptera,Nymphalidae,Speyeria,Speyeria cybele,duration,32.8338579521385,22.447160693975928,1.4627176416547871,0.1499463255321029,0.2680954381162901,0.3251023556712607,-0.04318048615745834,54,0.7160956441578646,0.002027502739132714,0
Lepidoptera,Nymphalidae,Speyeria,Speyeria cybele,onset,-11.178248456831458,19.027748913857092,-0.5874708830475905,0.5595314246352212,0.1831927281783431,0.2294596393169025,0.005336620574378531,54,0.262676173034052,0.0015344374362498137,2.0642103773976146
Lepidoptera,Nymphalidae,Speyeria,Speyeria cybele,offset,19.392936538810396,16.393303597848167,1.1829791611591924,0.24270156501835546,0.18632707138758353,0.27036916837978064,0.008245251681795351,54,0.33224961140875275,0.106215809773335,1.3960558118266135
Lepidoptera,Papilionidae,Papilio,Papilio polyxenes,duration,14.743007942980359,37.28427434519863,0.39542161412292376,0.6942480887702802,-0.04364256927571564,0.01657156238635252,0.003134286746250688,53,0.2429167903528771,0.7311542553537865,2.2735084190048838
Lepidoptera,Papilionidae,Papilio,Papilio polyxenes,onset,4.235434973291791,36.7213993671588,0.11533969419149327,0.9086472532417746,-0.04760477906624949,0.012837831984064012,2.6784584444562547e-4,53,0.2289261715215346,0.7356267340936817,2.4287691385781045
Lepidoptera,Papilionidae,Papilio,Papilio polyxenes,offset,20.40204189990978,20.121651848521754,1.0139347432059174,0.3157678012210291,0.1590741670075898,0.23436799256391844,0.017973750282118284,53,0.31285093685076903,0.05862873063174384,1.573648817210767
Lepidoptera,Crambidae,Udea,Udea rubigalis,duration,25.35418480664003,41.619593244027115,0.6091886736610201,0.5463056530978707,0.4142597321578072,0.5197935073828531,0.0036672234094587974,44,0.1789616352861698,0.004830157915307998,3.046796765502279
Lepidoptera,Crambidae,Udea,Udea rubigalis,onset,-23.65581181562472,23.506424651383984,-1.0063551631716114,0.3220680660277048,0.8449663565734005,0.8886968464257549,-0.0040460231306125305,44,0.22430225720736005,0,2.4815368655577004
Lepidoptera,Crambidae,Udea,Udea rubigalis,offset,-6.084018921776201,36.44114503178738,-0.16695465843537982,0.8683625764818137,0.3996993041902973,0.5093291526427934,-0.003634753866828655,44,0.14061072324835328,0.005346010325716077,3.6204534988535215
Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,duration,-46.1474174244074,28.26173414612221,-1.6328586627349364,0.11422340122991624,0.4396804281717346,0.6058098097936261,0.005436311091567503,39,0.310738639276115,0.03954336732991348,1.5933367236517597
Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,onset,59.712493727935005,21.17885323743901,2.819439421884183,0.008902404509676947,0.5497121684861063,0.6801510131909024,0.04272663408260691,39,0.952347606226933,0.008297214174959322,0
Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,offset,13.202182183059193,20.366249228941037,0.6482382708102435,0.5220340299549842,0.27144017793361774,0.4550878244438571,0.003014398112753225,39,0.16209064387942526,0.21077728631302478,3.285508437674764
Lepidoptera,Geometridae,Costaconvexa,Costaconvexa centrostrigaria,duration,-36.4560073957867,70.722880737135,-0.5154768444923435,0.6097795986955669,0.28482688072283135,0.40057358089448675,0.0018294235798155811,39,0.179639474533311,0.044218074349339165,3.0375839714629933
Lepidoptera,Geometridae,Costaconvexa,Costaconvexa centrostrigaria,onset,17.33151992786802,30.485911885275673,0.5685091524599903,0.5736197727526078,0.6624877358273547,0.7130231657411245,0.0027691519100320194,39,0.1969581336260684,0,2.8108313271035286
Lepidoptera,Geometridae,Costaconvexa,Costaconvexa centrostrigaria,offset,-21.123245006793862,53.743293275603726,-0.3930396467977999,0.6968181418897457,0.11202860399432413,0.22895220154997953,-0.0031745451007244296,39,0.2098540689712434,0.2836931201993712,2.6516105434560586
Lepidoptera,Geometridae,Scopula,Scopula limboundata,duration,64.88971291833478,34.51996280434499,1.8797735468639376,0.06922075809799708,0.4080301111846101,0.49878918480162887,0.05003247705409375,39,0.4408458390691579,0.006465159342983862,0.475459943829037
Lepidoptera,Geometridae,Scopula,Scopula limboundata,onset,-0.5007897345069151,32.74883262967688,-0.015291834679111618,0.9878861963674593,0.24482751802114877,0.30445431487427566,4.771959982219354e-6,39,0.21069339871391876,0.0017466126935059556,2.6415017001809247
Lepidoptera,Geometridae,Scopula,Scopula limboundata,offset,67.63757924204755,21.950084338961172,3.08142685000948,0.004511077925380547,0.4663227023950256,0.5965467344199418,0.18812305550997938,39,0.8470449370962368,0.0888325527615988,0
Hymenoptera,Vespidae,Vespula,Vespula maculifrons,duration,165.2097250179759,81.21179839081286,2.0343069392816866,0.05027366053939503,0.28310614013147095,0.3959315389057531,0.1702637212659028,39,0.21464469014400442,0.2767503973526583,2.5943043646188926
Hymenoptera,Vespidae,Vespula,Vespula maculifrons,onset,-116.6110246580675,82.29347867643035,-1.4170141611897376,0.16664850732193284,0.29690373859712693,0.4376482419180948,0.10710192865696216,39,0.12426129963659523,0.20049094177819338,3.9053623111851152
Hymenoptera,Vespidae,Vespula,Vespula maculifrons,offset,51.456839717097104,39.683883768125675,1.2966684414701248,0.20322949450611497,-0.027837281788337664,0.05332934799656047,0.04545215542257636,39,0.400036014002752,0.9969356902947724,0.8106301040295989
Lepidoptera,Pieridae,Phoebis,Phoebis sennae,duration,-10.777694474046955,45.23057796662849,-0.23828336843271894,0.8138231271165122,0.5820486610846891,0.7319520577645845,0.004952835797218391,36,0.0902109236522986,0.004239598225663999,4.6221245277656635
Lepidoptera,Pieridae,Phoebis,Phoebis sennae,onset,26.60420447743297,38.77125569412247,0.6861837204170314,0.5002121554892723,0.6780491099901234,0.809600477172272,0.01150413695772634,36,0.08286174461693528,5.823712205050291e-4,4.808169477395609
Lepidoptera,Pieridae,Phoebis,Phoebis sennae,offset,15.175754938662442,16.004812725969863,0.9481994696531395,0.35070529464610545,0.23274623199009747,0.3511019476201617,0.018768722867356646,36,0.2644249105305967,0.09168601325154602,2.0461906181263316
Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,duration,99.7739884398262,49.20670592028695,2.027650227216111,0.05126644716596179,0.3196610857156871,0.3797077597862924,0.08228647410320367,35,0.6922419166205815,0.004039900519766215,0
Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,onset,-14.862520800011849,31.081253180855878,-0.47818280406937513,0.6358752028688313,0.05714349063941904,0.14034324656770492,0.006341082722062602,35,0.22456140335642433,0.116686051785169,2.478559238065941
Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,offset,84.91121980653482,45.40970246996017,1.8698915691576274,0.07096925967576968,0.2899099660902873,0.35257876007650407,0.07303166148918139,35,0.622944297069035,0.0055872892378091565,0
Lepidoptera,Nymphalidae,Euptoieta,Euptoieta claudia,duration,-40.17356075959311,32.946492095489454,-1.2193577587306503,0.2325292430255279,0.2870962186583059,0.3732304215933539,0.07159094141246769,34,0.14714496684196635,0.01089784746892375,3.514342627635415
Lepidoptera,Nymphalidae,Euptoieta,Euptoieta claudia,onset,28.808140817141,27.391796321163152,1.0517068862286905,0.3016004278890696,0.300776373685231,0.3841941470751958,0.049863008468488346,34,0.1791124819802522,0.007906905771295991,3.0447441891263907
Lepidoptera,Nymphalidae,Euptoieta,Euptoieta claudia,offset,-8.86361780174673,21.676661702686552,-0.4089014223370103,0.68551654132884,-0.07327437957979654,0.02431324812756369,0.005448246503064334,34,0.2162454479419656,0.7084007190061699,2.5753636087354153
Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,duration,-25.763689957371206,72.67015561700636,-0.35452917003719686,0.725598762821678,0.08842310276816334,0.1766830161358003,0.0037046298913713804,32,0.20721656777944242,0.06794588010751118,2.6835712349574123
Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,onset,-5.646215245721357,42.97612273456416,-0.1313802848291921,0.8966419451316232,0.4307917606215025,0.5867790092687467,7.087426157296184e-4,32,0.09512360011980696,0.03624305689832691,4.505242519597402
Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,offset,-36.143440974790465,65.91349393288135,-0.5483466103556086,0.5878338975970101,-0.015920360693009172,0.08959415409439334,0.02405336195179697,32,0.16464933594958744,0.4143572122942286,3.2480672358580023
Lepidoptera,Pieridae,Abaeis,Abaeis nicippe,duration,-57.13896672133147,36.886880719698645,-1.5490322197620152,0.1347675434269347,0.2991606301035581,0.45226094796727634,-0.03701043806844523,31,0.7351028900848314,0.20542758043011533,0
Lepidoptera,Pieridae,Abaeis,Abaeis nicippe,onset,48.57991069587226,37.576862414594856,1.292814449484314,0.20974618872834694,0.43420216369508546,0.593011861451309,-0.06759358404144378,31,0.43333905658953453,0.09153067755491706,0.536481358505398
Lepidoptera,Pieridae,Abaeis,Abaeis nicippe,offset,11.40373548462767,24.44435950511487,0.46651807269654544,0.6446489787597729,-0.0756530473066428,0.047762901730273664,-0.016063899534018232,31,0.2701300145454368,0.9387342362945876,1.9879260754248662
Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,duration,-13.014322470258707,32.78296527300147,-0.3969842984574888,0.6944997476832953,0.24244559581283642,0.3182046473226796,0.003979157723688009,31,0.20742393115465182,0.006933392432185936,2.6810476229143205
Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,onset,5.395502251736502,20.636156990938247,0.2614586744085043,0.7957230254012436,0.5792923967690328,0.6213666055363289,9.599006517038156e-4,31,0.1991262826466246,3.888337859081492e-6,2.783528137555095
Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,offset,-7.619693162598034,30.950459751314,-0.24618998308335438,0.8073972300103913,-0.04935288949529415,0.055602164597221476,0.0020847718594336,31,0.19859149118109842,0.4678774157884478,2.7902418177961295
Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,duration,78.14795551500684,53.88085630220647,1.450384438522864,0.15847080591243812,0.22802090020100085,0.305260061326104,0.04227318017065823,31,0.5170137425238107,0.010075248574287432,0
Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,onset,-0.7647890500512418,39.03260141960728,-0.019593596691894193,0.9845116536516172,0.2662825647123658,0.3396592825843037,5.9426025232900415e-6,31,0.19303918601273035,0.00414240284861489,2.8607638096464143
Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,offset,72.14051549314695,51.6516557841564,1.39667382193148,0.17481904811294746,0.103329802636287,0.2546384256103715,0.05848179298444861,31,0.32686521067123364,0.6624480728260638,1.4447954095485898
Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,duration,31.510356329968516,27.9005707263652,1.129380349922096,0.2720830587209507,0.6825809031011912,0.7807795695768155,0.0020656413296190612,30,0.13353478976673272,3.403616992467273e-4,3.7401198343914075
Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,onset,-16.21990891546805,20.72053680864095,-0.7827938564170773,0.4425736332498913,0.47172954920672927,0.6212634704151627,-0.005683960213764383,30,0.09388235217087043,0.02926196613588944,4.534253451960353
Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,offset,18.52183286826101,21.425656462274272,0.8644697958671075,0.3967113140087922,0.5890346475671936,0.6900225815796653,-0.005813112151376587,30,0.14656711808385434,9.074492456407346e-4,3.5235668660771466
Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,duration,-85.17217252529377,53.359295842356765,-1.5962012088188737,0.12300921994254471,0.0609215026546539,0.1615648142431235,-0.09499255109384921,29,0.9303809636974948,0.23304319729893136,0
Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,onset,2.114914874007752,29.664058730772418,0.07129553286023589,0.9438348911451457,0.5439121795768016,0.6567599166258287,-0.006168203912222947,29,0.1108817652891914,0.003585271446051419,4.163531536125674
Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,offset,-46.03227776335465,47.135166828778,-0.9766015665239995,0.34010379897126886,0.3339701772179816,0.5103119734718325,0.007719325710607738,29,0.11062467016914256,0.1476569079779102,4.168752435798353
Lepidoptera,Nymphalidae,Vanessa,Vanessa virginiensis,duration,32.14586090960448,64.11214739600811,0.501400471131404,0.6208101130369964,0.10281023791258215,0.25599981584928105,0.004966561077405396,29,0.187330134638105,0.448824814808821,2.934904942438777
Lepidoptera,Nymphalidae,Vanessa,Vanessa virginiensis,onset,68.93826591480189,44.93109300024238,1.5343109039085696,0.1381919519535119,0.08131541040124601,0.2221687669571918,-0.03012201317373142,29,0.682351645734884,0.5919826398114902,0
Lepidoptera,Nymphalidae,Vanessa,Vanessa virginiensis,offset,108.06185300428879,63.99476423304248,1.6886045960068263,0.10395068546479055,0.06002250960003963,0.17527790616002636,-0.08338554677535076,29,0.9056532196252084,0.8765896053055333,0
Lepidoptera,Lycaenidae,Calycopis,Calycopis cecrops,duration,-17.516380617343433,60.538129421722815,-0.2893445962844378,0.7751827999129117,0.18346752687557044,0.3469382187199715,-0.00989613751579449,27,0.14918956966856717,0.2582042415078115,3.48194313150492
Lepidoptera,Lycaenidae,Calycopis,Calycopis cecrops,onset,75.43798731922196,67.92368573788792,1.1106285900080737,0.27930462721635235,0.16960875199939007,0.330435010066677,0.02614179207002676,27,0.2500281206968288,0.33517144847733377,2.1969246344822864
Lepidoptera,Lycaenidae,Calycopis,Calycopis cecrops,offset,57.96064792855372,28.119512279184054,2.0612252215860827,0.05076213090811477,0.057026698953634214,0.16583319899876606,0.15408951635922924,27,0.6832998351110725,0.31125121635487357,0
Coleoptera,Elateridae,Alaus,Alaus oculatus,duration,-0.7819295736942468,58.47336542466818,-0.013372405846925544,0.9894512113852421,-0.06743268805701019,0.060662972781302366,6.51662574858991e-6,26,0.17546229920357012,0.6483058655904292,3.0947973322515736
Coleoptera,Elateridae,Alaus,Alaus oculatus,onset,-26.197787750549292,39.806191277767134,-0.6581334940522553,0.517280812652556,0.035381669341439714,0.15114416428669908,0.01671630010139588,26,0.21510704015276716,0.6281054068636569,2.5888231723817796
